x,,,,,,,,,,,,,,,,,,,,,,,,,,
47.593,55.119,56.994,55,56.914,55.12,57.311,55.111,50.817,3.0365,3.0515,3.0995,3.0749,3.0915,3.0347,2.9102,3.0784,0.00095691,0.00066412,0.00072026,0.00064492,0.001712,0.0012958,0.0019317,0.0008044,0.0010653,0.00040183
50.205,53.518,55.916,56.581,58.129,57.168,56.869,54.701,49.796,3.0018,3.0153,3.0854,3.063,3.0717,3.0246,3.0677,3.0898,0.0014476,0.0015357,0.00070553,0.0013795,0.00084536,0.0011384,0.0008657,0.0023533,0.0010706,0.0010864
49.155,53.626,54.76,57.381,56.975,54.417,56.333,55.437,49.942,3.0755,3.1095,3.0803,3.049,3.0802,3.0617,3.0621,3.0142,0.0012096,0.0010835,0.00082636,0.00068978,0.0014402,0.0003451,0.00059728,0.001078,0.0006594,0.00078642
49.604,56.367,57.984,57.888,57.192,56.185,53.995,53.069,49.471,3.0495,3.0718,3.0568,3.0764,3.0883,3.0872,3.0951,3.0921,0.0015806,0.0014906,0.00048226,0.00054158,0.0012725,0.0011913,0.0011783,0.00079555,0.0014022,0.0012888
49.261,54.905,56.849,56.252,57.755,57.096,56.127,55.542,50.758,3.0224,3.123,3.0585,3.0348,3.0975,3.0191,3.0343,3.09,0.0012889,0.0013978,0.00056394,0.00065111,0.00082996,0.0011924,0.001328,0.0013133,0.0018209,0.0019766
48.241,54.471,55.538,56.818,56.417,58.106,56.717,54.909,46.517,2.9913,3.0863,3.0793,3.0584,3.0989,3.0981,3.1151,3.0581,0.0015434,0.0011132,0.00060015,0.00071503,0.0018007,0.0011142,0.00082918,0.0010554,0.0011256,0.0007375
46.124,53.744,57.549,56.884,56.785,56.59,56.499,55.344,49.229,3.0742,3.0753,3.1174,3.0632,3.0588,3.1003,3.0998,3.0632,0.00057552,0.0015852,0.000761,0.00088937,0.0011854,0.00097842,0.00052004,0.00052524,0.0013932,0.0014934
46.993,52.223,54.356,58.305,57.848,56.544,55.794,54.578,49.023,3.0673,3.1159,3.0853,3.1043,3.124,3.06,3.0391,3.1117,0.002201,0.0011222,0.00051497,0.00077259,0.00043229,0.0011969,0.0022313,0.0016701,0.0026223,0.0012403
50.088,55.311,56.948,55.661,57.245,56.811,55.97,54.865,48.464,3.0091,3.0669,3.079,3.046,3.1315,3.0932,3.0714,3.0837,0.0007866,0.0010722,0.0010735,0.00071509,0.00073597,0.00076998,0.00103,0.0010852,0.0017441,0.0018545
50.674,53.532,55.382,56.893,57.825,56.864,56.225,53.248,47.533,2.9437,3.0657,3.1206,3.0448,3.028,3.0677,3.1254,3.0753,0.0016324,0.0011905,0.0013466,0.00094841,0.0017665,0.0014023,0.0014968,0.00059671,0.0014801,0.0019216
50.573,53.484,55.846,55.882,57.221,57.783,56.263,54.711,48.021,3.1261,3.1018,3.059,3.0613,3.1235,3.0636,3.0199,3.0131,0.0017716,0.0019371,0.00054145,0.00078075,0.0019317,0.0012375,0.00049996,0.0018701,0.0011871,0.0018002
47.509,52.63,56.078,57.061,58.408,58.102,56.488,53.863,47.023,3.0282,3.0915,3.0702,3.0664,3.113,3.0478,3.0921,2.9118,0.0015372,0.0012623,0.00070702,0.0010692,0.0018766,0.0011177,0.0012481,0.00075918,0.00095429,0.0016053
48.445,54.892,57.12,57.516,56.676,55.748,54.749,55.536,51.272,3.0356,3.0832,3.0424,3.039,3.072,3.1126,3.1216,3.1345,0.00025435,0.0015475,0.00038643,0.0023413,0.0012794,0.0006847,0.00093173,0.00063885,0.0012005,0.001453
49.852,53.995,55.393,57.651,57.516,57.381,55.368,54.664,50.513,3.1191,3.026,3.0064,3.0589,2.9868,3.0338,3.031,2.9921,0.0017455,0.0018212,0.001558,0.00090857,0.0022392,0.00085965,0.00045086,0.0022178,0.00063374,0.00081161
49.415,55.604,57.468,56.989,56.96,57.102,56.107,54.721,48.355,3.0274,3.0908,3.0483,3.0647,3.1059,3.1227,3.1027,3.1186,0.0017676,0.00085099,0.0021483,0.0011283,0.0010464,0.0010239,0.00089636,0.00122,0.00070341,0.0021492
48.064,54.417,53.361,57.578,57.859,57.525,55.122,54.252,48.877,3.009,3.0901,3.0626,3.0485,3.0583,3.0127,2.9965,3.0816,0.0014989,0.001223,0.0017966,0.00077068,0.0010146,0.00062118,0.00071105,0.0010938,0.00079887,0.00116
48.764,55.91,56.462,56.942,58.104,56.912,56.812,56.357,47.795,3.0882,2.9576,3.0466,3.0321,3.0955,3.0629,3.0939,3.0123,0.00071035,0.0011992,0.0014472,0.0010424,0.00091457,0.00092599,0.0020067,0.0012272,0.00097318,0.0017886
50.199,54.541,57.061,58.538,57.169,56.333,56.628,57.561,47.849,3.0116,3.0384,3.0967,3.0591,3.0746,2.9805,3.1201,3.0892,0.00040456,0.002131,0.0006119,0.0013192,0.00078858,0.0012429,0.00056083,0.0010186,0.0013878,0.0015252
50.005,54.214,54.674,57.093,57.938,57.518,55.223,54.02,50.197,3.0325,3.1271,3.0986,3.0324,3.056,3.0453,3.0925,3.0582,0.0019958,0.0013115,0.001159,0.00090695,0.0010399,0.00098564,0.0012798,0.00090017,0.0010493,0.0019844
47.067,53.434,55.029,57.374,57.795,56.128,55.77,56.739,51.534,3.0648,3.076,3.0872,3.0562,2.9824,2.9651,3.0173,3.0187,0.00086601,0.000668,0.00089057,0.00071934,0.0010528,0.0013041,0.00081306,0.00060157,0.001531,0.0014012
47.98,53.496,55.282,55.831,56.249,58.482,57.88,55.264,47.873,3.0236,3.1144,3.0928,3.1141,3.0869,2.9707,3.0624,3.0977,0.0027001,0.0013374,0.00043224,0.00044435,0.0008193,0.0015928,0.00052254,0.0014813,0.0010987,0.0014658
49.98,56.628,57.399,56.204,57.515,56.578,55.692,52.388,49.504,3.0312,3.0225,3.1111,3.1188,3.0912,3.0839,3.1086,3.0197,0.00029278,0.00095686,0.0015168,0.0011732,0.00031143,0.0015606,0.00052912,0.00089383,0.0011934,0.00019051
49.325,52.715,56.68,56.722,57.41,57.85,55.906,53.967,50.259,3.0115,3.0715,3.0272,3.0367,3.076,3.0675,3.0891,3.0795,0.0008694,0.00069301,0.00066521,0.00039163,0.00044352,0.0006315,0.00054089,0.00052762,0.0016488,0.0012568
49.595,56.583,56.639,57.484,56.894,56.649,56.956,54.107,49.336,2.9548,3.0197,3.0067,2.9888,3.0513,3.0295,3.0782,3.055,0.0021377,0.0015363,0.00063448,0.00086945,0.00028084,0.0012304,0.00064256,0.0011846,0.0010482,0.0015424
49.331,54.184,55.176,56.264,56.448,57.461,55.909,54.479,48.14,2.9807,3.0829,3.094,3.1174,3.0575,3.088,3.0784,3.0824,0.0014698,0.0016061,0.00016872,0.0017887,0.0012311,0.00094308,0.00083701,0.0017384,0.0012067,0.0017599
47.502,53.323,56.058,58.642,56.868,56.626,54.838,53.763,50.475,3.0506,3.0666,3.1005,3.0382,3.087,3.0991,3.103,3.0813,0.0020548,0.00039901,0.00066722,0.00076201,0.00027501,0.00089169,0.00078044,0.0017312,0.00056058,0.00083944
49.759,53.314,56.048,57.209,55.737,56.464,55.607,56.203,51.255,3.0564,3.0476,3.0726,3.0664,3.0766,3.0773,3.0909,3.0578,0.00040036,0.0012516,0.00086384,0.00081425,0.0015153,0.00070171,0.00099081,0.0015883,0.001286,0.00056016
49.737,55.767,57.731,57.419,57.188,57.466,56.568,55.076,48.024,3.0522,3.0828,3.0982,3.1058,3.0833,3.0971,3.0723,3.0873,0.0010198,0.000736,0.0011819,0.0022609,0.0013058,0.0015814,0.00092068,0.00058041,0.00023563,0.00083223
48.768,54.707,56.5,56.58,56.21,57.536,55.625,53.257,47.546,3.0637,3.0324,3.0781,3.0947,3.0605,3.1019,3.0811,3.0386,0.0011038,0.0015082,0.0013175,0.00055498,0.0013231,0.0013086,0.00064848,0.00061193,0.00042556,0.0021013
50.929,54.012,55.93,55.811,58.121,56.829,54.478,54.712,48.696,2.9562,3.1127,3.0788,3.1001,3.0943,3.1052,3.1274,2.9676,0.0017865,0.00097592,0.0017779,0.00092573,0.001112,0.0024535,0.00097145,0.00096323,0.00092627,0.0026402
52.207,55.473,53.976,55.856,56.4,58.156,57.644,56.595,50.772,3.0315,3.0343,3.0581,3.0969,3.1141,3.0521,3.1015,3.0053,0.0006149,0.00076441,0.00087408,0.00048901,0.0012552,0.001552,0.0005144,0.0016355,0.0011917,0.0013844
46.592,53.162,56.35,57.594,58.238,57.507,55.013,55.837,49.415,3.0113,3.0409,3.1,3.1199,3.1028,2.997,2.9215,2.9503,0.0014229,0.0009385,0.0010843,0.0014042,0.00074098,0.00069367,0.00088802,0.0011867,0.0010174,0.0015591
49.229,53.86,56.735,56.672,56.916,56.712,57.117,55.94,51.49,2.9696,3.0809,3.0264,3.1035,3.0685,3.076,3.0911,3.0398,0.0014783,0.00066693,0.00093979,0.00089166,0.001247,0.00081321,0.0013096,0.0020022,0.00081639,0.0018035
48.842,55.679,56.624,56.194,56.876,56.719,56.862,54.538,48.113,3.0287,3.094,3.0959,3.0584,2.9709,2.983,3.0961,2.9876,0.0012844,0.00084031,0.00048867,0.00095699,0.00076386,0.00094721,0.0014229,0.0011588,0.0019852,0.0019561
50.682,55.274,55.628,55.201,58.101,57.754,56.781,55.831,48.058,3.0218,2.9965,3.0605,2.9948,3.0922,3.1242,3.1134,3.0791,0.0018888,0.0010715,0.0014799,0.00056056,0.00079672,0.00049121,0.00070559,0.00074026,0.0014735,0.0010907
45.409,54.17,56.507,56.806,56.635,57.495,56.136,52.493,47.898,3.091,3.1277,3.035,3.068,3.0936,3.0714,3.0552,3.0851,0.00097579,0.00092472,0.0015536,0.00051905,0.00068591,0.00046207,0.0019417,0.0015657,0.00033887,0.0021443
50.136,53.291,56.693,57.147,55.959,56.662,56.196,53.995,50.702,2.9524,3.0527,3.0554,2.9962,3.0968,3.118,3.1115,3.0874,0.00079617,0.0012731,0.0005935,0.00060613,0.0010071,0.00068906,0.0013886,0.0012288,0.00070147,0.0013014
47.6,53.353,56.894,58.173,57.104,55.232,56.114,54.77,49.106,3.0757,3.0875,3.0792,3.0731,3.09,3.0531,3.0857,3.0733,0.00055138,0.00042296,0.00078725,0.00095847,0.00062698,0.0018303,0.00096941,0.00039479,0.00090686,0.0017807
47.203,54.772,55.478,56.395,57.354,56.951,56.616,54.295,48.77,3.088,3.0637,3.1121,3.0961,3.0832,3.063,3.0934,3.1038,0.00069112,0.0019679,0.00094773,0.0013153,0.00046484,0.0010493,0.00096255,0.00084612,0.00017914,0.0015258
50.66,53.942,56.744,57.209,56.93,56.833,54.902,54.255,47.117,3.0584,3.1156,3.0556,3.0964,3.1053,3.0378,3.0133,3.0541,0.00089572,0.00041573,0.00053344,0.00089011,0.00048654,0.0011161,0.00099318,0.00088719,0.0013458,0.0012576
49.657,52.312,58.745,58.734,57.196,56.892,57.647,54.469,47.791,3.0884,3.0445,3.0879,3.0988,3.117,3.0815,3.0868,3.1061,0.0018404,0.00098346,0.0014292,0.00097204,0.0014827,0.0016084,0.0015315,0.00064852,0.00061035,0.00078147
50.219,53.143,56.226,56.45,57.212,57.056,56.091,55.446,48.484,3.0287,3,3.0392,3.0555,3.1154,3.0412,3.0302,3.0684,0.0014521,0.0010898,0.0021934,0.00072925,0.00094551,0.00094973,0.0012289,0.00098349,0.0011969,0.00086515
48.932,54.672,55.551,56.026,56.686,55.901,56.399,57.507,49.723,3.0976,3.0314,3.0581,3.0934,3.0699,3.0032,3.0835,3.0088,0.0015246,0.00088973,0.00099002,0.0019986,0.0010553,0.0014938,0.00060197,0.0008862,0.0011234,0.0028058
47.212,55.299,56.043,54.94,57.581,55.682,54.605,54.949,51.648,2.9874,3.0139,3.0901,3.0957,3.0559,3.0723,3.1162,3.0118,0.00098192,0.00049302,0.00055423,0.00096374,0.00038331,0.00049775,0.0012594,0.0015363,0.0018647,0.0011471
48.827,53.323,57.423,57.865,57.146,56.695,56.877,54.911,46.718,2.975,3.0437,3.1061,3.092,3.1249,2.9769,2.9687,3.0132,0.00081447,0.0011681,0.00099774,0.0018535,0.0012883,0.00075289,0.0014316,0.0012977,0.0016109,0.0015611
48.286,53.448,55.65,56.55,57.372,57.448,56.142,56.086,47.5,3.0525,3.0657,2.9999,3.059,3.1184,3.1058,3.0971,3.0276,0.001449,0.0012829,0.00084844,0.00056655,0.001155,0.00078579,0.0012844,0.0015697,0.00090492,0.0015669
50.758,53.844,57.243,58.199,57.593,56.056,57.049,55.258,49.167,3.0738,3.0669,3.003,3.0541,2.9837,3.0423,3.1091,3.0178,0.00064806,0.0013943,0.0011936,0.0010173,0.0010817,0.0010777,0.00041233,0.0011329,0.00081701,0.0019584
52.657,55.013,55.574,56.527,56.294,58.201,57.401,54.48,46.259,3.04,3.0248,3.0164,3.0673,3.0532,3.0732,3.1321,3.0919,0.0012082,0.0014144,0.00089507,0.0015159,0.00097513,0.00076641,0.00091244,0.0017202,0.0011691,0.00054272
48.661,57.072,55.126,55.804,57.194,56.879,56.023,53.815,50.477,2.9817,3.0839,3.0833,3.0368,3.0219,3.0757,3.0477,3.0867,0.00090187,0.00074878,0.00092888,0.00086681,0.00060556,0.0012557,0.0011692,0.001183,0.00098204,0.00083743
48.918,53.886,55.162,55.416,57.352,57.574,57.225,55.004,49.241,3.0698,3.0686,3.0473,3.0154,3.0572,3.1088,3.0856,3.0135,0.0018073,0.0012439,0.00052376,0.00099589,0.0012209,0.0013109,0.0011792,0.0011607,0.0012868,0.001265
51.883,55.983,57.984,56.991,57.262,58.005,56.11,53.624,45.688,3.0549,3.1313,3.116,3.1176,3.084,3.0787,3.0197,2.9871,0.001681,0.0006682,0.00097636,0.0010667,0.0016007,0.00070795,0.00086352,0.00095378,0.0010737,0.0013449
50.206,54.788,55.744,56.247,56.342,57.139,56.315,54.785,47.99,3.0001,3.0318,3.1114,3.0602,3.0363,3.1041,3.1261,3.0962,0.0012993,0.0012277,0.0013144,0.00075142,0.0013004,0.0007244,0.0010706,0.00075268,0.0010731,0.0021928
50.353,54.32,56.548,55.653,57.665,57.042,56.035,55.071,47.829,2.8961,2.9698,3.0399,3.0737,3.0741,3.0766,3.1062,3.1054,0.001173,0.0021875,0.0011773,0.00091786,0.00052897,0.0010214,0.001167,0.00092898,0.00025493,0.0013761
49.483,54.729,56.223,56.728,57.102,57.434,55.355,52.59,47.343,2.9792,3.0512,3.1041,3.0907,3.0904,3.0681,3.1158,3.057,0.0019797,0.0016829,0.0020104,0.0021799,0.00082558,0.00044987,0.0014314,0.0013163,0.00079511,0.0016465
48.506,55.332,55.398,56.304,56.357,57.327,55.565,54.008,48.305,3.0689,3.0489,3.0876,2.97,3.0777,3.0689,3.0776,3.0374,0.0014296,0.00198,0.00044399,0.00032096,0.0024139,0.00066738,0.00092652,0.0012575,0.0014222,0.0013168
46.956,54.941,55.767,55.734,58.182,56.816,54.34,55.693,50.712,2.99,3.0436,3.1039,3.1042,3.1083,3.0325,2.9632,2.9879,0.0020626,0.0016283,0.00046326,0.00098731,0.00087393,0.00067295,0.0016843,0.0014888,0.00086832,0.0013096
47.678,55.243,55.51,56.193,55.795,56.855,56.978,54.342,51.904,3.0053,3.0902,3.0334,3.121,3.056,3.0779,3.079,3.1219,0.001189,0.00079339,0.0010607,0.0014837,0.00058979,0.0013431,0.0010521,0.0011685,0.0014898,0.0019134
47.228,54.267,56.596,56.404,57.826,57.892,56.361,53.095,49.461,2.956,3.1252,3.1142,3.0711,3.1192,3.0649,3.0907,2.9831,0.0010665,0.0011212,0.00059963,0.0015301,0.0010307,0.00035813,0.001787,0.0014558,0.0019346,0.0022457
46.423,55.674,56.337,56.665,57.86,57.626,55.654,54.098,47.51,3.0056,3.1015,3.0624,3.058,3.0642,3.0757,3.0698,3.0841,0.0013883,0.0007144,0.00089064,0.00072585,0.0014627,0.00087258,0.00098603,0.00031686,0.00056948,0.0012907
47.955,52.681,54.21,57.365,56.433,56.185,55.963,54.774,50.694,3.0264,3.0615,3.0513,3.0643,3.0679,3.1171,3.0198,3.0837,0.0028435,0.00073414,0.0013572,0.00054639,0.00094565,0.00077274,0.00097262,0.00060984,0.0013977,0.0012604
48.806,53.392,57.004,57.658,57.345,55.512,54.401,53.907,49.451,2.9393,3.0271,3.0892,3.1037,3.0615,3.0076,2.9837,2.9769,0.00072135,0.00094792,0.0012696,0.0013273,0.00066945,0.0012636,0.00082046,0.001053,0.0011208,0.00066374
47.787,52.557,54.59,57.708,57.739,55.703,56.094,54.453,46.329,3.0276,3.0957,3.0895,3.0004,3.0675,3.0292,2.9778,2.9024,0.0011995,0.0012028,0.0011897,0.0010867,0.0016362,0.00053328,0.0010663,0.0012619,0.0014261,0.00043897
49.445,54.069,56.537,56.072,57.649,56.459,56.581,53.611,50.33,2.9945,2.9854,3.1198,3.0544,3.0061,3.0697,3.0866,3.0687,0.00069138,0.00077566,0.00039184,0.0013827,0.0016253,0.00080964,0.0012213,0.00196,0.0011431,0.0011381
48.876,54.172,56.064,56.186,57.727,55.976,56.203,54.95,49.553,3.0345,3.1365,3.0428,3.0205,3.0735,3.0306,3.0501,2.9686,0.0017298,0.00090938,0.00066732,0.00079395,0.0017416,0.00049847,0.00086835,0.00090386,0.0011721,0.0015465
50.881,56.599,56.737,57.332,57.986,56.762,56.345,53.167,47.808,3.0865,3.0817,3.0599,3.0506,3.1168,3.0885,3.0073,3.0316,0.00060157,0.0012556,0.0018385,0.00057254,0.00066668,0.0015814,0.00062694,0.0011106,0.00037127,0.00094526
45.736,54.893,55.292,58.151,58.563,55.936,56.035,54.259,49.845,3.0235,3.0333,3.1128,3.0806,3.0506,3.0744,3.0026,2.9549,0.0014539,0.001729,0.0016483,0.00074966,0.00049737,0.0014186,0.0013477,0.00097207,0.00092593,0.0011733
48.203,52.606,57.257,57.199,57.873,57.917,56.978,55.489,48.547,3.1074,3.0512,3.0303,3.0317,3.1019,3.0644,3.0751,2.9762,0.00086965,0.00094046,0.00051095,0.0018203,0.00019916,0.00083214,0.0011132,0.0012542,0.0007468,0.0014082
51.723,54.746,55.542,57.692,56.931,57.431,56.196,52.879,48.74,3.0784,3.0309,3.1069,3.1157,3.0706,3.1003,3.0948,3.126,0.00065319,0.00027233,0.00080025,0.0015059,0.0015371,0.00042571,0.0012608,0.00069477,0.00098924,0.0016633
50.652,55.649,56.398,58.014,57.398,56.759,55.637,54.231,48.266,2.9155,3.0189,3.0574,2.9763,3.0855,3.057,2.9714,2.9508,0.0012581,0.00099433,0.00045651,0.0012643,0.0013445,0.00095023,0.00099191,0.00061599,0.0017606,0.0012933
47.74,53.933,55.016,57.07,56.088,55.807,55.851,52.298,50.792,3.0146,3.0782,3.0957,3.0938,3.1141,3.0449,3.0672,2.9828,0.0021773,0.0013454,0.00072114,0.00094137,0.00087741,0.00055004,0.0019579,0.00072643,0.0013486,0.00090553
51.952,55.235,56.716,57.536,55.82,55.46,55.179,52.777,50.602,3.0395,3.0062,3.095,3.0415,3.0902,3.0551,3.0822,3.0585,0.00054602,0.0022654,0.00063937,0.0010347,0.00019009,0.0014344,0.0011735,0.0018621,0.0011324,0.0002353
50.241,53.033,56.568,57.178,56.779,56.258,56.107,52.081,48.611,3.0777,3.0875,3.0509,3.0825,3.1071,3.0786,3.1049,3.0972,0.0029532,0.00059157,0.0017997,0.0015315,0.001084,0.00080683,0.0018385,0.0019534,0.00089886,0.0017072
48.557,54.752,56.446,56.342,55.116,56.109,55.372,52.043,48.563,3.0596,3.0956,3.1084,3.0421,3.0864,3.0975,2.9644,3.0764,0.0017803,0.00082256,0.0014647,0.00073228,0.00038689,0.00034576,0.00024537,0.00096463,0.001337,0.002202
48.73,55.952,57.871,56.879,56.51,56.096,55.765,54.842,48.516,3.1324,3.0219,3.09,3.0537,3.0389,3.1227,3.029,3.1331,0.00041135,0.00077554,0.0013365,0.0006263,0.00080574,0.0012676,0.00064383,0.00083876,0.0007625,0.0021877
47.968,54.392,56.387,58.208,57.119,55.223,55.504,55.487,49.388,2.9421,3.0486,3.1035,3.073,3.0852,3.0703,3.0809,3.1364,0.0014067,0.0006823,0.0019468,0.00056693,0.00095171,0.0018857,0.00099774,0.0013899,0.00067489,0.001265
51.217,56.601,55.784,55.745,57.058,56.273,54.476,54.06,51.372,3.0562,3.139,3.1046,2.9907,3.064,3.0544,3.014,2.9912,0.00029482,0.0010927,0.00093877,0.0010333,0.00062436,0.0012383,0.00062659,0.0018806,0.00042268,0.0020188
47.634,56.117,56.573,56.607,56.114,56.785,56.08,54.622,47.543,3.0458,3.0405,3.0824,3.1024,3.1006,3.049,3.0757,3.0217,0.0010526,0.0015094,0.0012989,0.0010671,0.0011753,0.00036611,0.0013935,0.00096533,0.00047132,0.0013738
49.465,54.893,55.845,56.244,57.091,57.799,54.758,54.917,45.924,3.0771,3.0496,3.0782,3.0878,3.0689,3.118,3.0094,3.0567,0.0011002,0.00097451,0.00077538,0.00089154,0.0011349,0.00055404,0.0019053,0.0014319,0.0012244,0.0009757
50.859,52.991,56.033,56.015,56.493,56.149,56.301,54.977,50.209,2.9812,3.0576,3.1081,3.0588,3.0878,3.0822,3.0899,2.9804,0.002536,0.00061161,0.00030406,0.0008526,0.0012655,0.0010303,0.00078384,0.0010563,0.0015423,0.00047154
50.663,54.07,55.112,55.564,58.369,55.819,54.842,53.514,50.578,3.0288,3.0329,3.0672,3.1049,3.0296,3.0922,3.0158,3.0829,0.0012444,0.0013528,0.0014736,0.00091304,0.0016584,0.00069086,0.00072624,0.0012808,0.0012699,0.0014875
